composition	zT	TmP	AtPC	AtPA	V_C	V_A	CovC	CovA	CovDiff	CovRat	EN_C	EN_A	EN_Dif	AW_C	AW_A	AW_Dif	IE_C	IE_A	IE_Dif
Sn0.983Bi0.006Se0.977Br0.023	0.000197359	516.5438	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.983Bi0.006Se0.977Br0.023	0.000746523	555.8499	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.983Bi0.006Se0.977Br0.023	0.005674524	602.633	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.983Bi0.006Se0.977Br0.023	0.021876883	652.1987	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.983Bi0.006Se0.977Br0.023	0.079983061	702.8919	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.983Bi0.006Se0.977Br0.023	0.27542565	752.791	0.497234791	0.502765209	13.936	16.023	1.410303337	1.15954	0.250763337	1.216261049	1.960364004	2.55943	-0.599065996	119.2576463	78.992459	40.26518733	7.343545703	9.7998122	-2.456266497
Sn0.985Bi0.005Se0.98Br0.02	0.000719092	374.0614	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.00231023	423.1133	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.00543987	471.1042	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.011563034	519.3738	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.01980242	568.7031	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.02561323	617.4009	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.026316734	666.4659	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.026826058	715.6045	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.985Bi0.005Se0.98Br0.02	0.009431134	764.863	0.497487437	0.502512563	13.935	16.02	1.410252525	1.1596	0.250652525	1.216154299	1.96030303	2.5582	-0.59789697	119.165911	78.98966	40.17625096	7.343605051	9.793628	-2.450022949
Sn0.99Bi0.005Se0.989Br0.011	3.20E-05	303.2827	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	7.64E-05	324.82892	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.000410249	371.35342	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.001331665	419.1048	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.002778083	466.5757	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.003627309	514.5247	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.008050889	563.45	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.022625358	612.2594	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.035347196	661.468	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.048640295	710.8299	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.99Bi0.005Se0.989Br0.011	0.06461639	760.4074	0.498746867	0.501253133	14.005	16.011	1.410251256	1.15978	0.250471256	1.215964456	1.960301508	2.55451	-0.594208492	119.1636199	78.981263	40.18235695	7.343606533	9.7750754	-2.431468867
Sn0.976Bi0.011Se0.977Br0.023	7.35E-05	302.16387	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.00017589	326.69979	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.00071347	374.5047	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.00221186	423.4143	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.0055051	471.785	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.0120145	520.2474	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.02168788	569.5415	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.03255618	618.3979	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.04802909	667.414	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.06591162	716.5184	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.976Bi0.011Se0.977Br0.023	0.07314029	765.7767	0.496728737	0.503271263	13.983	16.023	1.410557244	1.15954	0.251017244	1.216480022	1.960668693	2.55943	-0.598761307	119.7160528	78.992459	40.72359376	7.343249139	9.7998122	-2.456563061
Sn0.995Se0.959Br0.041	0.000881774	304.49611	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.001328163	325.34728	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.002981258	372.85885	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.0055234	421.4105	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.011101199	469.683	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.030547869	518.086	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.070920252	567.3872	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.169668838	616.1476	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.395774249	665.2296	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.63392146	714.4472	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.995Se0.959Br0.041	0.820151789	763.9712	0.498746867	0.501253133	13.93	16.041	1.41	1.15918	0.25082	1.216377094	1.96	2.56681	-0.60681	118.71	79.009253	39.700747	7.3439	9.8369174	-2.4930174
Sn0.964Bi0.041Se1	0.000212671	304.87	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.000327563	323.58	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.001038679	371.38	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.002517853	420.38	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.005326925	469.17	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.011243314	518.07	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.01895996	567.82	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.026491723	617.09	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.031759167	666.59	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.027530064	716.05	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.964Bi0.041Se1	0.032093655	765.65	0.501246883	0.498753117	14.685	16	1.412039801	1.16	0.252039801	1.217275691	1.962447761	2.55	-0.587552239	122.3926718	78.971	43.42167181	7.341517512	9.7524	-2.410882488
Sn0.999Se0.94Br0.06	0.000126082	304.83031	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.000297256	325.34477	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.001732553	372.46867	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.006030621	420.969	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.017103896	469.2723	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.070326224	517.7498	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.169516963	567.1396	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.293101553	615.9932	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.391790312	665.2153	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.480476841	714.1778	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.531664892	763.5145	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.589339054	813.1163	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.77343981	862.7834	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.999Se0.94Br0.06	0.656405374	813.4663	0.499749875	0.500250125	13.986	16.06	1.41	1.1588	0.2512	1.216775975	1.96	2.5746	-0.6146	118.71	79.02698	39.68302	7.3439	9.876084	-2.532184
Sn0.94Bi0.06Se1	0.000120584	302.35232	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.000228388	324.79571	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.00069773	372.91206	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.001824574	422.2008	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.00403882	470.7529	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.008481209	519.3303	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.014977245	568.9793	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.025274806	618.2648	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.027746947	667.7433	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.021844637	717.4546	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.94Bi0.06Se1	0.028822762	766.7009	0.5	0.5	14.9	16	1.413	1.16	0.253	1.218103448	1.9636	2.55	-0.5864	124.1262222	78.971	45.1552222	7.340396	9.7524	-2.412004
Sn0.972Bi0.029Se0.97Br0.03	0.000255663	309.11795	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.00043701	326.97548	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.001445263	373.9052	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.004019075	422.0692	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.009626893	470.1317	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.020396975	518.2678	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.037578338	567.3494	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.050741598	616.015	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.05854646	665.1312	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.082284759	714.3829	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.972Bi0.029Se0.97Br0.03	0.097576839	763.9228	0.500249875	0.499750125	14.449	16.03	1.411448551	1.1594	0.252048551	1.21739568	1.961738262	2.5623	-0.600561738	121.3252255	78.99899	42.3262355	7.342208092	9.814242	-2.472033908
Sn0.982Bi0.02Se0.955Br0.045	5.38E-05	302.42338	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.000170246	326.90403	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.001016461	373.9893	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.005190309	422.8123	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.015600058	471.0773	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.034113214	519.5592	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.053977849	568.8884	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.085772033	617.721	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.110805652	666.8096	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.130284917	715.9381	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.982Bi0.02Se0.955Br0.045	0.149405798	765.272	0.5004995	0.4995005	14.328	16.045	1.410998004	1.1591	0.251898004	1.217322064	1.961197605	2.56845	-0.607252395	120.5118038	79.012985	41.49881879	7.342734331	9.845163	-2.502428669
Sn0.952Bi0.045Se0.98Br0.02	0.000131804	302.16477	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.000267336	324.42159	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.000931476	372.96098	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.002562345	420.8856	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.00578096	469.5092	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.009709327	518.2721	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.01540862	567.8934	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
